flight_id,airport,date,time,timestep,phase,altitude_ft,speed_knots,pitch_deg,vertical_speed,engine_thrust,wind_speed_knots,crosswind_component,visibility_km,temperature_celsius,humidity_percent,weather,time_of_day,runway_condition,pilot_error,pilot_experience,aircraft_weight,flap_setting,engine_status,fuel_level,approach_accident_type,landing_accident_type
53,DEL,2020-02,02:46:30,7,Landing,77.64829261343434,94.26870813362297,5.336712229251616,-2884.900396923716,24.2312604473613,13.539357536491137,6.598391950304336,6.169264633661404,26.827215122724667,75.57755845714364,Fog,Day,Icy,0,544,72668.71781145126,29.777414184789382,Normal,4.969646867341151,Safe Approach,Engine Failure
54,BOM,2021-06,17:05:00,0,Approach,4817.016226000107,170.80002734388484,5.759319329339876,-398.4641410444445,77.0057161166929,2.501986540943168,5.383669675049167,8.184557854667547,27.6007178569145,57.358929925751085,Clear,Day,Dry,0,6028,48863.50481879256,9.140730042944982,Failur,42.831103370452944,Safe Approach,Engine Failure
54,BOM,2021-06,17:05:30,1,Approach,6104.772705086696,158.5037491153578,4.999610122016226,-530.2906845184488,71.88000258438964,4.763573264228798,6.233332568384515,7.043110962570372,27.70753330913057,57.876908977496974,Clear,Day,Dry,0,2833,88526.16182796868,10.254924324360168,Failur,45.32672549835049,Safe Approach,Engine Failure
54,BOM,2021-06,17:06:00,2,Approach,2032.7195092517627,224.5013140209308,5.356994899077387,-684.2528430724552,74.56929698847969,5.273053698294213,1.084239973825201,6.9293036325414334,27.70455592148389,64.81829623491568,Fog,Day,Wet,0,5257,26858.08260805654,14.856324279540877,Failur,35.81473423198456,Safe Approach,Engine Failure
54,BOM,2021-06,17:06:30,3,Approach,2367.27478693073,113.1355009611676,6.396167023487252,-500.13163765016645,76.84683878208232,11.821888435548502,1.6124755474322696,6.533223920947023,29.18511498336793,56.029307167595626,Clear,Day,Dry,0,462,49594.31835059954,20.50096836003346,Failur,33.31140203921358,Safe Approach,Engine Failure
54,BOM,2021-06,17:08:00,4,Landing,2089.639244605455,144.97913109011654,6.133609110045603,-1272.2425913594388,76.5721442383886,4.120545377563683,6.621371096170569,6.527949864165834,27.429268574751248,68.67695431222192,Rain,Night,Dry,1,2825,31917.378578671425,24.02854617309569,Failur,21.4921713394426,Safe Approach,Engine Failure
54,BOM,2021-06,17:08:30,5,Landing,1274.7489212319992,137.14947764757986,5.9951276990494575,-715.9987336085726,66.00575307554445,9.495175908520554,6.367915241359538,7.004583850940361,27.16735991846774,66.55665919567701,Rain,Night,Dry,0,9999,92252.17431152536,26.20632462188762,Failur,23.288733566959024,Safe Approach,Engine Failure
54,BOM,2021-06,17:09:00,6,Landing,629.6933897674668,131.0656439321165,4.269945510625293,-666.4818463730272,66.20718668234542,13.428936235063984,6.473090173176487,5.423389596793016,26.019101272434742,72.23816973487376,Clear,Day,Dry,1,11243,68645.16125893522,23.55447340975827,Failur,9.666020716240205,Safe Approach,Engine Failure
54,BOM,2021-06,17:09:30,7,Landing,9.256690171403951,117.25133229178157,5.963598515695771,-738.5991146716822,60.696283913785614,15.63073866000688,10.032241794921308,5.487452005201919,25.02013420430257,66.38045905422864,Clear,Night,Dry,0,2933,61028.47374819259,32.16629042532147,Failur,6.34129450770962,Safe Approach,Engine Failure
55,BOM,2020-11,04:17:00,0,Approach,4130.042477538419,116.05489033841154,5.807267952810611,-335.56766705616707,81.02877913196403,3.6042726097112334,1.94046101084766,7.801163704389779,28.032356552826688,59.17135183432267,Storm,Night,Wet,0,9320,2997.7766215506563,10.472447292528466,Normal,65.88376243819116,Safe Approach,Safe Landing
55,BOM,2020-11,04:17:30,1,Approach,2795.693962792486,133.3210804615751,6.270079082589269,-870.5816382752757,80.87326452789503,8.84088633845899,2.933623278135222,7.899039376211065,29.89037892452168,60.321554800499385,Clear,Night,Wet,0,5958,48800.13847865405,10.978831717601494,Normal,67.82554067582969,Safe Approach,Safe Landing
55,BOM,2020-11,04:18:00,2,Approach,2882.246767347265,185.76396224570905,4.535419636681002,-391.1212426155266,71.94758830993393,8.07756790577379,6.4413399204063495,7.486397372757146,28.53869767237149,64.69657924293543,Clear,Day,Wet,0,8512,94362.25454902166,14.945510961099872,Normal,60.76712277913171,Safe Approach,Safe Landing
55,BOM,2020-11,04:18:30,3,Approach,2383.231633847912,199.2673162326324,6.017273317861579,-644.7378619680844,69.47290568097729,16.92749335486586,5.611088322177434,7.407107586562649,27.438248899785776,62.102481899287135,Fog,Night,Dry,1,5439,84525.59928997075,18.159894584074227,Normal,56.62069896428643,Safe Approach,Safe Landing
55,BOM,2020-11,04:20:00,4,Landing,1657.9935379078197,145.34111678597023,4.6351383733601015,-949.8207520629012,67.64454852763485,4.67351800476281,5.185825395991034,6.4359546899371045,26.05693558029464,66.59857575502699,Clear,Night,Dry,0,1927,81646.11904046596,24.639811093701667,Normal,49.54496298549387,Safe Approach,Safe Landing
55,BOM,2020-11,04:20:30,5,Landing,1125.8364551149784,135.57355637756586,5.877031454095232,-167.47162988979187,59.40053731798971,13.082971438013482,8.382706841686353,6.825518140575726,26.279096071672107,65.07127266959901,Clear,Day,Dry,1,11002,75396.08497907306,20.124233234932326,Normal,47.60810643378363,Safe Approach,Safe Landing
55,BOM,2020-11,04:21:00,6,Landing,693.4260922012919,124.32788181843496,6.184679246109521,-255.29297553754105,63.2713780823955,12.216759714930037,8.397839729719822,6.381806935968219,27.901502436862625,75.14398206908723,Fog,Day,Dry,0,6121,833.8987868565091,29.55449398428923,Normal,37.39045722511917,Safe Approach,Safe Landing
55,BOM,2020-11,04:21:30,7,Landing,7.782830327784822,111.80704187969305,5.65902418095626,-189.4636604433589,54.34161388814693,12.13187813854666,7.749042909758586,6.102583507018834,25.437062537166497,66.56861187783004,Storm,Night,Wet,0,2581,76245.42824383196,28.12640953008124,Normal,29.530567871630524,Safe Approach,Safe Landing
56,DEL,2020-07,21:14:00,0,Approach,1816.272552735922,216.27876741533493,5.069298153764097,-239.8003399195607,76.64988460744638,10.35770013969944,3.041292849458135,7.390614365214944,27.021230770883992,63.290138894582526,Clear,Night,Dry,1,2873,68758.32444451624,10.632485715723172,Normal,74.00293929855947,Safe Approach,Safe Landing
56,DEL,2020-07,21:14:30,1,Approach,3671.908562631586,168.05145818735863,4.342526917412242,-631.6484869911747,82.70064954828099,3.71545528276263,2.807539177598935,8.16283001307116,27.75045459414918,65.34205578980475,Rain,Night,Dry,0,9402,75760.97742181472,13.991233508113323,Normal,65.458967479449,Safe Approach,Safe Landing
56,DEL,2020-07,21:15:00,2,Approach,4066.8312143490393,156.44116316555622,6.39885296854328,-858.523584575908,72.08617501064212,17.141630218608206,2.2573663980597445,6.986142848156755,28.40920394368136,71.14265290990367,Fog,Night,Icy,0,3453,55174.10683082419,19.136567005383743,Normal,62.92307996749579,Safe Approach,Safe Landing
56,DEL,2020-07,21:15:30,3,Approach,7075.111834839947,146.38209864097422,5.456174280756755,-902.9285265986928,71.46965930727104,3.868194179153786,7.524092157054188,7.784483828126583,27.610061800103068,62.19737084710932,Clear,Night,Wet,0,7071,66835.94019696245,20.108290711409417,Normal,52.48739071803433,Safe Approach,Safe Landing
56,DEL,2020-07,21:17:00,4,Landing,1919.403526457647,136.6497362839415,4.848324241329695,-1284.480329531387,69.97633095890555,11.224427929247078,7.827533897594243,6.703223188004273,27.04917159059207,70.76130554066192,Clear,Day,Dry,0,3822,65335.978038322464,25.26769160051072,Normal,48.78055449420311,Safe Approach,Safe Landing
56,DEL,2020-07,21:17:30,5,Landing,1404.8487483673064,140.55782356131553,5.459865049954059,-1055.026718400807,67.36426163881667,12.07267593109899,7.943453095517862,7.060804230373948,28.37498991107921,68.92529658673102,Storm,Day,Dry,0,5514,83123.32597327055,24.99682265638624,Normal,40.90557518454583,Safe Approach,Safe Landing
56,DEL,2020-07,21:18:00,6,Landing,731.8997099632033,138.21415584065048,6.151851250210599,-310.1104957945886,64.30830952760806,12.9468412687337,10.049877821977576,5.938678045946667,27.30935115420321,66.65584088575861,Fog,Day,Dry,0,10769,78104.81946645438,24.87031666549843,Normal,42.85141648847703,Safe Approach,Safe Landing
56,DEL,2020-07,21:18:30,7,Landing,0.0,133.9158606598103,4.751052034492632,-528.8800217934775,56.60086348398164,16.388887082117346,11.53788290018226,6.5309619487501385,26.855539949253128,69.5013744847936,Rain,Night,Wet,0,1479,76059.29392940248,31.644374112343247,Normal,32.52378205898164,Safe Approach,Safe Landing
57,DEL,2021-06,16:30:00,0,Approach,426.0704141324192,167.7186252925781,5.54023776750196,-455.07644151040114,80.09227149105108,1.4235585933639854,2.873803293675035,1.5976641425565086,28.09090908943435,57.70653933231526,Clear,Day,Dry,0,3291,62784.12521991551,7.330030184449068,Normal,73.6692339359396,CFIT,Safe Landing
57,DEL,2021-06,16:30:30,1,Approach,1406.3418660380555,158.47043822288543,5.255109224756289,-449.0193797532853,76.06198955461825,6.817930758350001,3.5539926602642664,0.7471010133315861,24.662313986944373,63.40101673812168,Clear,Night,Icy,0,4279,57010.8655679982,14.596058116552502,Normal,65.85779872732468,CFIT,Safe Landing
57,DEL,2021-06,16:31:00,2,Approach,829.2337133042612,194.88283428681584,4.920088830248982,-1163.7765188116325,72.26279267566346,0.0,1.6004212918934466,1.0270339019823902,24.68059111376352,55.37946156874591,Clear,Day,Dry,0,3460,96784.4761329735,18.331842591814382,Normal,58.467905038874434,CFIT,Safe Landing
57,DEL,2021-06,16:31:30,3,Approach,-1225.7318375965715,194.0296060095409,5.089532263017404,-364.4909270364124,73.86929525511185,9.79531546690189,4.133567967803664,0.8972993867203571,28.2513898628654,70.08530254501726,Clear,Day,Dry,1,6198,64053.72812622103,18.67909014885592,Normal,54.341475190984106,CFIT,Safe Landing
57,DEL,2021-06,16:33:00,4,Landing,2190.1485756716406,131.9214556910865,6.002658992681308,-1235.1745471430263,67.03378733245975,10.818765474969336,9.37125169189136,4.9868034670142185,26.31824762815689,64.56303558991394,Rain,Night,Wet,0,1974,51309.42128164975,22.28113378993065,Normal,42.462009646863805,CFIT,Safe Landing
57,DEL,2021-06,16:33:30,5,Landing,1484.600393374581,127.37986324936278,4.914730400863151,-354.35937283204555,65.15221491473159,15.35322292843694,8.232938484867944,7.140700657405129,26.22521633992644,62.114564639152775,Fog,Day,Dry,0,10716,57536.70384611123,26.308684656866703,Normal,47.67483473230028,CFIT,Safe Landing
57,DEL,2021-06,16:34:00,6,Landing,699.5890658170355,119.7560031599306,6.040323768496406,-1204.833103989764,64.49634023716861,10.141409342175272,5.528910561188399,6.975093997754659,26.52039068940832,62.87038014881691,Clear,Night,Dry,0,8573,48009.42490349572,25.75142435053234,Normal,39.100960434612766,CFIT,Safe Landing
57,DEL,2021-06,16:34:30,7,Landing,59.61004480704516,116.69506496832985,5.984908083356893,-148.937561184105,58.02201504949098,14.029585800461804,11.766464293354671,5.554387625473496,25.634067789223128,70.21325943227662,Fog,Night,Dry,0,7688,70104.79344742186,34.65919560924296,Normal,34.39204079040677,CFIT,Safe Landing
58,MAA,2020-06,09:42:00,0,Approach,1715.2431840077193,111.93838118905617,5.975859812964082,-2154.057100734765,22.084898287079323,4.253079034157974,0.0,7.495885735886122,26.124992612528064,63.91013693787064,Rain,Day,Dry,0,5375,57822.46060042957,7.955727512252754,Normal,33.887481893291934,Safe Approach,Engine Failure
58,MAA,2020-06,09:42:30,1,Approach,1714.0530512262233,140.80965314677903,4.921554206607392,-587.6318845273569,20.97169808078502,7.370959917923427,2.452648949218762,8.173519258992938,28.894274243975502,56.87048491780192,Clear,Night,Dry,0,11802,100362.54978158914,10.743723960416409,Normal,22.595966051962947,Safe Approach,Engine Failure
58,MAA,2020-06,09:43:00,2,Approach,586.1419520452516,164.56182765882681,5.242785607664864,-1622.6816295836663,21.296346820800277,6.908893973773938,4.373839420527484,7.34068013008988,28.480782584528484,62.7575508756442,Clear,Day,Dry,1,9982,51342.13774533064,17.809279544037697,Normal,20.957930793309217,Safe Approach,Engine Failure
58,MAA,2020-06,09:43:30,3,Approach,1725.5774734084348,166.43395223791802,5.977054267146137,-298.0933162017997,19.04810176014865,10.228730335108576,1.7570339162172486,6.995587649244408,27.24029125315445,63.04631369032098,Clear,Night,Dry,0,2894,63454.28463299142,16.679985396391626,Normal,21.68897906756183,Safe Approach,Engine Failure
58,MAA,2020-06,09:45:00,4,Landing,1886.114210836544,114.40099474892575,5.25667825440893,-1843.2629784592777,19.633855562259765,12.031736115386968,9.348757611633536,6.239388946899354,26.630200391004934,63.57269442529693,Clear,Day,Dry,0,8156,66237.69083013484,19.78625201218076,Normal,10.811809638027915,Safe Approach,Engine Failure
58,MAA,2020-06,09:45:30,5,Landing,1402.6446124596469,109.15660260404952,4.18692774710392,-2620.156806492313,19.225802114426884,14.642395436667687,7.999041539306646,7.903911142377793,26.97142857704214,67.09053149759349,Rain,Day,Dry,1,1317,40755.47546688246,25.36074853966057,Normal,2.0,Safe Approach,Engine Failure
58,MAA,2020-06,09:46:00,6,Landing,675.3735125889561,106.8276065468886,6.233529254046142,-1249.5211098910743,18.801960820671233,17.41981347794551,9.619848526303429,5.985314253653829,28.574504946594573,62.90057284503962,Clear,Night,Icy,0,482,43512.91270479413,26.63875889358743,Normal,2.0,Safe Approach,Engine Failure
58,MAA,2020-06,09:46:30,7,Landing,84.7126469277726,97.05184469675875,7.57787558326576,-2505.7512720794416,15.968428999373657,15.234022255436573,12.73105292505253,6.559571397516562,24.23676330109652,75.14590218063984,Rain,Day,Dry,1,7675,25499.727170722254,29.24041151581609,Normal,2.0,Safe Approach,Engine Failure
59,BOM,2021-10,19:02:00,0,Approach,3908.50068112868,177.07248885249084,5.2104323610764265,-582.0272738768122,80.3474958470287,7.1192168733015455,2.8009642684202323,7.447433659256863,28.29132523287469,52.411004533998,Clear,Night,Dry,0,11977,67813.0686503842,9.485182785630078,Normal,65.63860434776119,Safe Approach,Hard Landing
59,BOM,2021-10,19:02:30,1,Approach,3914.906109305184,133.58783760951684,6.115203358959449,-305.4239881867382,77.8286695795924,2.6009445811530165,3.083507258192613,7.84644198704768,27.14004833896665,63.91149238274947,Fog,Night,Dry,0,11744,85837.66509516929,12.748469897645448,Normal,64.18963157823836,Safe Approach,Hard Landing
59,BOM,2021-10,19:03:00,2,Approach,742.708336005398,120.95314942498406,4.194681094988001,-278.71732177103206,73.53630482270833,5.167832831298062,3.3606192348295463,8.183938345840225,26.160672510081746,69.18206618210557,Clear,Day,Dry,0,10348,67165.39649250118,14.492550157871444,Normal,61.24221016583017,Safe Approach,Hard Landing
59,BOM,2021-10,19:03:30,3,Approach,3000.703558423917,102.66733348418111,5.743936101340431,-323.0508351821153,67.41821582532039,7.154520214706711,3.302016867035386,6.590045793020113,26.061556318018045,69.14404812313126,Clear,Night,Dry,0,8636,92681.11693219646,19.583174935834403,Normal,56.0296106950494,Safe Approach,Hard Landing
59,BOM,2021-10,19:05:00,4,Landing,1739.5824716904108,162.0444945166285,5.519097004920216,-1996.6112149580224,68.0483362106721,10.522175128986468,5.677235668850182,5.723454264364242,25.51610806485025,65.56863047186074,Rain,Night,Dry,0,6349,63421.7446598342,21.67798523463236,Normal,48.255583514763,Safe Approach,Hard Landing
59,BOM,2021-10,19:05:30,5,Landing,1198.3470131509457,153.50312702889553,5.082466241745756,-296.46975258486646,63.6829438766441,7.093398724747932,6.584901482769871,5.133941754682472,27.421422985897447,65.97044595972272,Clear,Day,Dry,0,5445,63668.580673577366,23.545587716703924,Normal,40.72870574333225,Safe Approach,Hard Landing
59,BOM,2021-10,19:06:00,6,Landing,588.3459233414659,164.3485628617824,5.219705728919466,-686.4941435840416,60.835378724153735,10.93470742821355,12.1264759621826,7.303527821645972,27.778275444046336,68.38559696537992,Fog,Night,Dry,1,8887,53047.45976574464,28.43040790473301,Normal,36.978245096983024,Safe Approach,Hard Landing
59,BOM,2021-10,19:06:30,7,Landing,33.39640339736336,160.32560819078884,6.181984704660531,-1229.6722326176955,64.30150346748047,10.843255460933785,11.99403942316354,5.847150094824066,26.037243962475024,76.12624502488357,Clear,Night,Wet,0,1891,47845.387800371725,31.123881233020267,Normal,32.42332029387535,Safe Approach,Hard Landing
60,BOM,2020-02,13:23:00,0,Approach,3962.316409103366,163.93417012284792,4.469964719780366,-616.6661776274539,74.92180147688987,5.126936183157762,0.8856111141225551,7.809663737245564,27.99993014524587,60.98413610989609,Clear,Day,Wet,0,2559,71443.3014837186,9.52129475546069,Normal,67.54391972732158,Safe Approach,Safe Landing
60,BOM,2020-02,13:23:30,1,Approach,2519.230945747562,156.9049796048203,3.9217989257127366,-559.159774691798,77.44358303729307,2.9842251581274915,2.500329804336991,6.974296563359339,28.835962033600087,58.17830204325423,Rain,Night,Dry,0,6040,61246.26219763786,12.569592434804775,Normal,66.97907502078365,Safe Approach,Safe Landing
60,BOM,2020-02,13:24:00,2,Approach,4901.794926205617,130.26276805536585,5.011507491244823,-748.3231971998899,74.02149783842326,5.813282316610781,1.7276217835610437,6.949701665289856,27.05649366787032,60.9091366998732,Rain,Day,Wet,0,6707,85754.99571325148,16.10626019839899,Normal,62.52086500320027,Safe Approach,Safe Landing
60,BOM,2020-02,13:24:30,3,Approach,4544.915061574429,150.7956774024349,6.149718760679723,-456.0410926020432,70.0590061432671,16.86450682608919,7.688272613233018,6.6752690513709,26.66921739244445,65.83948144435288,Clear,Night,Dry,1,1929,43474.307903848734,17.367465366494038,Normal,52.57361076890334,Safe Approach,Safe Landing
60,BOM,2020-02,13:26:00,4,Landing,2323.91000773595,152.28773061178904,4.819590882474066,143.90961732136725,68.32908274624272,14.283914229331298,5.148506983712064,8.508783298403845,25.87686936112803,73.31921191555621,Clear,Night,Dry,1,1154,68672.80219268928,23.1946449856332,Normal,44.7113639169058,Safe Approach,Safe Landing
60,BOM,2020-02,13:26:30,5,Landing,1595.6683426392694,143.2467395489508,5.9116280315119205,-703.5781023340257,64.08769524873847,9.335890515861752,9.011441059491132,6.632632788900001,28.42147590147928,67.65078393372234,Clear,Day,Dry,0,1064,76267.59126985344,26.824330862297984,Normal,39.66252243543654,Safe Approach,Safe Landing
60,BOM,2020-02,13:27:00,6,Landing,744.4078520287613,136.64940235819097,5.758654966318113,-556.335212158102,66.58660909273009,6.473067030718944,8.964917700924902,6.289420537477388,26.21588946194868,65.01624471915281,Fog,Day,Wet,0,9168,62652.21161433408,25.50170403168535,Normal,36.79985631123228,Safe Approach,Safe Landing
60,BOM,2020-02,13:27:30,7,Landing,33.45473367061474,125.25571490438202,5.503425501565922,-1281.7765799414349,64.02748142000017,11.94018798568785,11.876954110172084,6.705621232566839,24.825957540378504,67.47542578852887,Clear,Day,Wet,0,5079,67619.7569815005,32.63665977587824,Normal,35.89396323722989,Safe Approach,Safe Landing
61,DEL,2022-02,01:30:00,0,Approach,3975.3050882851744,136.3929743505391,4.580116176052538,-633.4618201816829,80.18905297669768,7.276429055046865,3.1581707461468955,6.323397349523201,27.790158261731133,59.86656509352732,Storm,Night,Wet,0,10200,73768.5494531321,10.72522012123036,Normal,70.05521387025837,Safe Approach,Safe Landing
61,DEL,2022-02,01:30:30,1,Approach,4397.863502609053,270.8122042666268,3.688660832858325,-706.5868953818452,78.71391136699464,6.99509052714229,4.208318718376226,7.543706419159908,27.63994677030804,52.82354987271653,Clear,Night,Icy,1,830,37602.86347740397,11.794900980485014,Normal,63.07537451357132,Safe Approach,Safe Landing
61,DEL,2022-02,01:31:00,2,Approach,7695.0201130203295,226.4468677934612,5.718940282878642,-759.5515573786937,70.64814844446326,6.108136768773506,4.716175149007152,7.173940051491586,28.396130664264767,69.93369761924096,Fog,Night,Dry,0,9610,58887.47345638259,13.345811170173963,Normal,54.746057304955016,Safe Approach,Safe Landing
61,DEL,2022-02,01:31:30,3,Approach,3259.260709808761,123.1712127019138,4.8112477534738725,-964.6335156167388,72.66265226128056,12.861095437882929,3.97493353446089,6.260251088407853,26.37920248943281,62.21212909379607,Clear,Night,Dry,1,4784,60236.0153884876,18.37892763890053,Normal,54.8287803678974,Safe Approach,Safe Landing
61,DEL,2022-02,01:33:00,4,Landing,2078.742665812973,140.4527279240777,5.572649474260275,-1263.3963293526383,70.16564291503117,9.421767937763107,6.696480016118187,7.580148954052671,27.51791933391532,68.26768531108097,Clear,Day,Wet,1,4928,39412.71670960235,22.919316012575027,Normal,52.679793850680085,Safe Approach,Safe Landing
61,DEL,2022-02,01:33:30,5,Landing,1415.2547625755149,125.62734812135034,5.373676980043372,257.56697255240897,69.52940428209482,16.211236941645804,9.547067402368048,4.951181616940932,25.65361422375214,75.16877339952289,Clear,Night,Wet,0,4138,97106.85552200112,23.799867393361325,Normal,44.39844820561409,Safe Approach,Safe Landing
61,DEL,2022-02,01:34:00,6,Landing,787.2449266598725,121.00189373892948,6.548931603582943,39.210852305276376,59.75994990824332,15.174269666278954,10.29566228031409,6.955022884035335,25.06827238009492,69.80945045282537,Rain,Night,Dry,0,4757,54976.90758589055,27.96972792029333,Normal,38.87553273072104,Safe Approach,Safe Landing
61,DEL,2022-02,01:34:30,7,Landing,28.113164797619746,113.1964210033019,4.951407951801399,-869.5271612786632,61.8218148462231,17.869676179273064,11.002506929720596,7.063390599522584,26.29599072664987,76.36646032933545,Clear,Night,Dry,0,7511,81113.62857445475,26.262365374256927,Normal,32.13743110385041,Safe Approach,Safe Landing
62,HYD,2022-05,21:19:00,0,Approach,4212.111261535241,167.65638286546826,5.067285190310792,155.21705008191998,80.25340035916985,4.3772469645708805,0.8712238025885533,8.35681000858283,27.251026902729954,62.62653731251076,Clear,Night,Dry,0,5588,53597.24121415723,12.199468532089035,Normal,68.1713969826157,Safe Approach,Safe Landing
62,HYD,2022-05,21:19:30,1,Approach,6447.407175807109,199.04304959423004,4.874691340249608,-347.5887632412848,73.93509366159189,10.392520036981642,0.6160508177659301,7.954103502767423,27.15818877805692,52.69670903045303,Fog,Night,Dry,0,8950,37453.13443661315,16.594504805039193,Normal,64.7797687605222,Safe Approach,Safe Landing
62,HYD,2022-05,21:20:00,2,Approach,3902.65785100178,150.6719597280718,7.697483653156054,-696.1780081798734,77.15459929198833,6.8611594805026295,2.286416517085838,7.672571864739211,27.729320445752226,60.935516722849,Storm,Day,Dry,1,8523,60099.52993920677,16.503673651185963,Normal,59.46815599156432,Safe Approach,Safe Landing
62,HYD,2022-05,21:20:30,3,Approach,3283.2750142105715,166.84947394905598,5.929847268568145,-820.0077098275736,78.40259134612988,3.257094120199884,4.3970367395123535,7.2734859853212495,27.910447219807104,61.77645633838279,Fog,Night,Dry,1,9362,79639.84029466037,18.10655146437034,Normal,50.51674489433077,Safe Approach,Safe Landing
62,HYD,2022-05,21:22:00,4,Landing,1788.7096920628037,153.29273379959258,5.809215989426584,-472.2371354150073,69.29467432833515,10.150176856625713,5.522731338931863,6.88923812309212,27.156379319061298,73.37091972585687,Clear,Night,Dry,1,1659,63815.656085415925,23.310373428398723,Normal,43.91882811797345,Safe Approach,Safe Landing
62,HYD,2022-05,21:22:30,5,Landing,1156.3910369518264,141.2367366025358,5.342427030184034,-469.83206470303793,60.52824883554404,12.621838839500915,12.526530430292254,4.8979372957878775,27.31387281007553,68.82829360652555,Storm,Night,Dry,0,3838,64641.55933720415,25.82957273443164,Normal,37.45052519246924,Safe Approach,Safe Landing
62,HYD,2022-05,21:23:00,6,Landing,541.1865570329696,137.47375670806665,5.786012784420088,-347.776693365626,62.08018926434019,13.175495645333203,11.367353690309026,5.990412467256291,27.045822316528977,61.89915816566399,Clear,Night,Wet,0,4947,59678.06509680599,26.59177565064629,Normal,36.96388970212184,Safe Approach,Safe Landing
62,HYD,2022-05,21:23:30,7,Landing,42.8611808550026,141.14085933258698,5.449020674780582,-880.64276378422,67.39933911773363,16.72532346296931,11.37341840869713,5.807759355881402,25.700294406472143,72.9729190238778,Rain,Day,Wet,1,3637,67882.04748352525,29.904312861300493,Normal,29.965552291139684,Safe Approach,Safe Landing
63,CCU,2022-06,00:51:00,0,Approach,2651.061979922765,166.4725448041528,5.488408801887212,-680.3730670707131,79.61888929137487,7.67456365521749,2.3959321999471097,7.979426428090318,29.925626127461943,65.99138018322319,Storm,Night,Dry,0,10694,45593.80139222122,13.620605220008324,Normal,74.26185487832203,Safe Approach,Safe Landing
63,CCU,2022-06,00:51:30,1,Approach,2985.6762137998903,210.13445664723213,4.088122630756032,-82.86486960978863,72.68926251706397,5.681153689852745,5.612615177629817,5.985008807694885,26.61103500881537,61.339238521566,Fog,Night,Dry,0,10427,60066.32702179143,13.655681672371207,Normal,63.912421933282864,Safe Approach,Safe Landing
63,CCU,2022-06,00:52:00,2,Approach,1816.101523126739,210.633626426609,4.839102385069767,-747.9344503779456,70.85678286315499,5.45296904635509,3.2507411890628943,8.433184368786275,28.34283097336555,62.55165620930445,Fog,Day,Wet,0,6133,53601.98344251177,14.519409119340622,Normal,62.889309022934974,Safe Approach,Safe Landing
63,CCU,2022-06,00:52:30,3,Approach,1846.5484529267928,153.4417798602873,5.390093490137303,-633.468439977544,68.75615863133756,6.4441052522357705,10.109164424662042,4.889568502843328,28.303258972124485,64.63317234931246,Clear,Night,Icy,0,3495,47920.3729928886,19.704452430310948,Normal,54.13183730686031,Safe Approach,Safe Landing
63,CCU,2022-06,00:54:00,4,Landing,1475.169417789279,151.77059369674006,6.2661840199053165,-1161.8074226436831,70.55269137925251,6.390079152159446,8.081914569409715,6.890543635837137,24.51871465689976,67.42714487194299,Clear,Day,Dry,0,7391,60297.79096765551,21.61015323450565,Normal,50.06522725074493,Safe Approach,Safe Landing
63,CCU,2022-06,00:54:30,5,Landing,1083.776458855494,148.56190663749274,7.256536112236572,330.5251015875018,65.27220531001684,10.818780768312587,7.3204342691352435,5.656237370369873,25.95607580466714,62.36466621938592,Rain,Night,Dry,0,5221,56497.84915472656,20.84979965827467,Normal,39.95311295712294,Safe Approach,Safe Landing
63,CCU,2022-06,00:55:00,6,Landing,613.7054313247273,138.2405108983949,5.4698251524330885,-1592.213902789303,62.9514238852044,14.505893702599762,8.41793866869171,5.724771364175371,27.770173378539983,67.26933090566588,Clear,Day,Dry,0,11283,56972.81535033236,28.86897870536257,Normal,36.7733042559252,Safe Approach,Safe Landing
63,CCU,2022-06,00:55:30,7,Landing,100.4476330679286,133.28675800082294,6.044204878629341,-960.6717145921816,59.476236827316725,14.375603711747234,7.9837400864463,5.5422784536619645,24.685226549280543,71.85299206990106,Clear,Night,Icy,1,3910,45920.26675352265,29.18892017186584,Normal,24.8212956479638,Safe Approach,Safe Landing
64,MAA,2021-03,17:27:00,0,Approach,3501.9816754879675,152.95935856985147,4.2889122415714604,-276.4733061398326,81.86883209123992,4.180979755932246,0.0,8.50214433429958,28.926257491084392,63.95379656116265,Fog,Day,Wet,0,8063,37071.29174793477,10.215398898213238,Normal,68.37887098303884,Safe Approach,Safe Landing
64,MAA,2021-03,17:27:30,1,Approach,5090.01240315623,175.83699922566305,5.015058344463874,-425.2472711720904,79.06748207766518,8.183635425434824,3.835482563306916,9.045999171858735,27.32828313863628,61.318421065986726,Clear,Night,Wet,0,2936,75284.40025693897,14.853578169086315,Normal,61.88126252022127,Safe Approach,Safe Landing
64,MAA,2021-03,17:28:00,2,Approach,2477.326210992963,117.93852468597066,4.474382911212711,-720.4357493132585,71.92460544891439,8.700718910873684,3.025617423017604,7.6395758964294895,27.61066967438729,54.016487693609264,Clear,Night,Dry,1,8058,36692.305161845405,17.001623220330696,Normal,57.37609274646047,Safe Approach,Safe Landing
64,MAA,2021-03,17:28:30,3,Approach,-320.1835663243128,147.06677739643405,5.699752143506038,-691.045055226463,68.49377448077271,14.783398006782322,3.9602476963294007,6.695817485207271,26.106895214250503,79.2497671360175,Rain,Night,Icy,0,7237,77208.04126965084,22.726115450568475,Normal,51.51721371669904,Safe Approach,Safe Landing
